celula,arquivo,semente,A,B,C,D,atraso_relativo,E_total,TW,TL,TU,TR,n_com_erro,taxa_omissao,S_UR_maximo,retrabalho_sobre_plano,divida_latente_sobre_plano,p2_ajuda
0000,j6019_1.sm,5,0,0,0,0,3.370967741935484,0.7777174938248402,707.0,0.0,112.0,90.07046017822063,16,0.2666666666666666,34.58990467123376,0.2680668457685137,0.1029461448548623,0
0000,j6019_1.sm,6,0,0,0,0,3.903225806451613,0.7908602274328408,697.0,0.0,115.0,69.31881693239998,15,0.25,28.063700475737143,0.2063060027749999,0.083522918082551,0
0000,j6019_1.sm,7,0,0,0,0,4.064516129032258,0.8423000198831411,706.0,0.0,86.0,46.18115081838525,8,0.1333333333333333,26.060530936603534,0.1374439012451941,0.0775611039779867,0
0000,j6019_1.sm,8,0,0,0,0,3.967741935483871,0.714983328733335,745.0,0.0,233.0,63.982337294273,12,0.2,16.54841639012188,0.190423622899622,0.0492512392563151,0
0000,j6019_1.sm,9,0,0,0,0,3.193548387096774,0.7911456301245297,734.0,0.0,107.0,86.76850689861655,19,0.3166666666666666,33.43988659676384,0.2582396038649302,0.0995234720141781,0
0000,j6019_1.sm,10,0,0,0,0,4.145161290322581,0.820261778786033,753.0,0.0,107.0,57.999618505230366,13,0.2166666666666666,16.5,0.1726179122179475,0.0491071428571428,0
0000,j6019_1.sm,11,0,0,0,0,3.661290322580645,0.7906164491441247,730.0,0.0,101.0,92.33014420615146,17,0.2833333333333333,21.7110323403817,0.2747920958516412,0.0646161676797074,0
0000,j6021_1.sm,0,0,0,0,0,3.381578947368421,0.818698374342374,648.0,0.0,102.0,41.500289127251655,4,0.0666666666666666,11.691719159637948,0.1250008708652158,0.0352160215651745,0
0000,j6021_1.sm,1,0,0,0,0,4.7105263157894735,0.8444245363558305,666.0,0.0,62.0,60.70280448524939,13,0.2166666666666666,14.30367668298512,0.1828397725459319,0.0430833635029672,0
0000,j6021_1.sm,2,0,0,0,0,5.2368421052631575,0.8792473972416113,672.0,0.0,6.0,86.29000769090577,15,0.25,33.11962760722257,0.2599096617195957,0.099757914479586,0
0000,j6021_1.sm,3,0,0,0,0,3.776315789473684,0.845541288957873,642.0,0.0,69.0,48.27693701541536,8,0.1333333333333333,19.044187545423217,0.1454124608898052,0.0573620106789855,0
0000,j6021_1.sm,4,0,0,0,0,3.223684210526316,0.8540937416251239,671.0,0.0,38.0,76.62804912170083,12,0.2,27.503904566434336,0.2308073768725928,0.0828430860434769,0
0000,j6021_1.sm,5,0,0,0,0,3.3684210526315788,0.7836652083713391,677.0,0.0,92.0,94.88931493715631,13,0.2166666666666666,20.700046190490845,0.2858111895697479,0.0623495367183459,0
0000,j6021_1.sm,6,0,0,0,0,3.4342105263157894,0.9185220910489432,671.0,0.0,0.0,59.52135222324892,14,0.2333333333333333,17.0,0.179281181395328,0.0512048192771084,0
0000,j6021_1.sm,7,0,0,0,0,4.394736842105263,0.7905237602770586,688.0,0.0,128.0,54.309071746146245,11,0.1833333333333333,20.62049694435003,0.1635815414040549,0.0621099305552711,0
0000,j6021_1.sm,8,0,0,0,0,4.315789473684211,0.6685463393613156,697.0,0.0,217.0,128.56049126806548,19,0.3166666666666666,27.280701369364664,0.3872303953857394,0.0821707872571224,0
0000,j6021_1.sm,9,0,0,0,0,4.078947368421052,0.7831409164182589,648.0,0.0,84.0,95.43729310385947,16,0.2666666666666666,34.68574468326533,0.2874617262164442,0.1044751345881485,0
0000,j6021_1.sm,10,0,0,0,0,3.881578947368421,0.731882991894907,685.0,0.0,181.0,69.94195737009414,16,0.2666666666666666,16.32845560890385,0.2106685462954642,0.0491820952075417,0
0000,j6021_1.sm,11,0,0,0,0,4.065789473684211,0.8319786915207571,669.0,0.0,27.0,108.10713257228778,16,0.2666666666666666,28.17563758621678,0.3256238932900234,0.0848663782717372,0
0000,j6024_1.sm,0,0,0,0,0,2.4615384615384617,0.8250636437333642,527.0,0.0,85.0,26.738603988603987,12,0.2,8.0,0.0941500140443802,0.028169014084507,0
0000,j6024_1.sm,1,0,0,0,0,3.692307692307693,0.7852285159007537,525.0,0.0,92.0,51.59517881588954,12,0.2,34.85657482728555,0.1816731648446815,0.122734418405935,0
0000,j6024_1.sm,2,0,0,0,0,2.276923076923077,0.7829621358120704,558.0,0.0,109.0,45.67814173574976,11,0.1833333333333333,19.455045847950508,0.1608385272385554,0.068503682563206,0
0000,j6024_1.sm,3,0,0,0,0,3.169230769230769,0.7531855514094012,532.0,0.0,119.0,55.33325215080542,14,0.2333333333333333,20.83601457199436,0.1948353948972022,0.0733662484929378,0
0000,j6024_1.sm,4,0,0,0,0,2.476923076923077,0.763393813700826,568.0,0.0,133.0,43.0458513102376,7,0.1166666666666666,10.404495047185122,0.1515698989797098,0.0366355459407926,0
0000,j6024_1.sm,5,0,0,0,0,2.3384615384615386,0.8068998293174487,553.0,0.0,72.0,60.33909651186698,12,0.2,22.42089326905011,0.2124616074361513,0.0789468072853877,0
0000,j6024_1.sm,6,0,0,0,0,2.353846153846154,0.8169107987552239,545.0,0.0,74.0,48.14750353459559,9,0.15,13.327173597154871,0.1695334631499845,0.0469266675956157,0
0000,j6024_1.sm,7,0,0,0,0,3.4153846153846152,0.7863261962851292,550.0,0.0,106.0,43.455267544672935,10,0.1666666666666666,26.95526754467293,0.1530115054389892,0.0949129138896934,0
0000,j6024_1.sm,8,0,0,0,0,3.230769230769231,0.6662840725347751,610.0,0.0,226.0,79.52541197532912,16,0.2666666666666666,42.35516950447464,0.2800190562511588,0.1491379207904036,0
0000,j6024_1.sm,9,0,0,0,0,2.4615384615384617,0.7416901198516644,538.0,0.0,141.0,46.3703205694559,10,0.1666666666666666,19.50579978870908,0.1632757766530137,0.068682393622215,0
0000,j6024_1.sm,10,0,0,0,0,3.4153846153846152,0.7071121931338483,621.0,0.0,170.0,87.21990064658908,17,0.2833333333333333,36.67125428195886,0.3071123262203841,0.1291241347956297,0
0000,j6024_1.sm,11,0,0,0,0,2.261538461538461,0.826639379126554,531.0,0.0,49.0,62.35991341359351,14,0.2333333333333333,16.55338808119125,0.2195771599070194,0.0582865777506734,0
0000,j6027_1.sm,0,0,0,0,0,2.0416666666666665,0.7830665841813231,619.0,0.0,119.0,52.481949433647806,11,0.1833333333333333,23.487787302658347,0.1516819347793289,0.0678837783313825,0
0000,j6027_1.sm,1,0,0,0,0,3.114583333333333,0.8105340504686711,607.0,0.0,101.0,40.88895740902856,11,0.1833333333333333,12.093319330631854,0.1181761774827414,0.0349517899729244,0
0000,j6027_1.sm,2,0,0,0,0,2.2604166666666665,0.8086373914187999,619.0,0.0,92.0,54.485255281022376,11,0.1833333333333333,15.37682543319966,0.157471836072319,0.0444416920034672,0
0000,j6027_1.sm,3,0,0,0,0,2.145833333333333,0.7845463332209597,606.0,0.0,117.0,49.42091937650557,12,0.2,20.219284938164265,0.1428350270997271,0.058437239705677,0
0000,j6027_1.sm,4,0,0,0,0,2.25,0.7959699577390406,601.0,0.0,120.0,34.0536225100074,10,0.1666666666666666,15.175580619397495,0.0984208743063797,0.0438600595936343,0
0000,j6027_1.sm,5,0,0,0,0,2.114583333333333,0.7893917819746477,600.0,0.0,96.0,64.0788527328117,12,0.2,30.597412210940576,0.185198996337606,0.0884318271992502,0
0000,j6027_1.sm,6,0,0,0,0,2.1354166666666665,0.8165854259114448,589.0,0.0,80.0,52.296243246783774,15,0.25,20.652626091136423,0.1511452116959068,0.0596896707836312,0
0000,j6027_1.sm,7,0,0,0,0,2.5625,0.7723695385606748,669.0,0.0,132.0,65.16569737679464,12,0.2,38.6040339949265,0.1883401658288862,0.1115723525864927,0
0000,j6027_1.sm,8,0,0,0,0,2.3125,0.7206296748538031,664.0,0.0,196.0,61.41639897733623,13,0.2166666666666666,22.46371158949243,0.1775040432870989,0.0649240219349492,0
0000,j6027_1.sm,9,0,0,0,0,3.3854166666666665,0.7974059857036618,628.0,0.0,94.0,65.55365680611058,14,0.2333333333333333,21.469517122967066,0.1894614358558109,0.0620506275230261,0
0000,j6027_1.sm,10,0,0,0,0,2.864583333333333,0.6947229571451109,683.0,0.0,214.0,86.12570928520175,12,0.2,33.72821495235288,0.2489182349283287,0.0974803900357019,0
0000,j6027_1.sm,11,0,0,0,0,2.5416666666666665,0.8299094376910527,607.0,0.0,56.0,68.40510570499818,19,0.3166666666666666,19.5,0.1977026176445034,0.0563583815028901,0
0000,j602_1.sm,0,0,0,0,0,2.646153846153846,0.7943267274572686,661.0,0.0,98.0,73.15127623356848,11,0.1833333333333333,31.83996520876631,0.2257755439307669,0.0982714975579207,0
0000,j602_1.sm,1,0,0,0,0,3.9846153846153847,0.8051402740512005,689.0,0.0,80.0,86.75150344073471,18,0.3,42.995721090155385,0.2677515538294281,0.1327028428708499,0
0000,j602_1.sm,2,0,0,0,0,5.123076923076923,0.8706081361737347,680.0,0.0,57.0,44.06322666424324,14,0.2333333333333333,26.005247064134096,0.1359976131612445,0.0802631082226361,0
0000,j602_1.sm,3,0,0,0,0,3.9384615384615382,0.7929854673133355,695.0,0.0,137.0,44.43472503309057,11,0.1833333333333333,25.7260332467844,0.1371442130650943,0.0794013371814333,0
0000,j602_1.sm,4,0,0,0,0,2.7384615384615385,0.7927855640443673,727.0,0.0,121.0,69.01972509594577,13,0.2166666666666666,27.419350479107354,0.2130238428887215,0.0846276249355165,0
0000,j602_1.sm,5,0,0,0,0,2.476923076923077,0.8163074912851692,650.0,0.0,65.0,81.268571511772,15,0.25,31.377799630123803,0.2508289244190493,0.0968450605868018,0
0000,j602_1.sm,6,0,0,0,0,2.4923076923076923,0.8506615359008403,676.0,0.0,70.0,48.67563945291616,13,0.2166666666666666,27.974648921415955,0.150233455101593,0.0863415090167159,0
0000,j602_1.sm,7,0,0,0,0,3.6,0.7721677828077773,665.0,0.0,119.0,77.21179205626663,13,0.2166666666666666,37.78027693674525,0.2383080001736624,0.1166057930146458,0
0000,j602_1.sm,8,0,0,0,0,2.8461538461538463,0.744192302013285,718.0,0.0,174.0,72.80439001797492,14,0.2333333333333333,34.25947942294545,0.2247049074628855,0.1057391340214365,0
0000,j602_1.sm,9,0,0,0,0,4.476923076923077,0.7900466271128774,678.0,0.0,108.0,72.17719705691647,13,0.2166666666666666,47.66155054610628,0.222769126718878,0.1471035510682292,0
0000,j602_1.sm,10,0,0,0,0,3.3384615384615386,0.7463883893011245,762.0,0.0,211.0,47.91620250616879,10,0.1666666666666666,14.73005698005698,0.1478895139079283,0.0454631388273363,0
0000,j602_1.sm,11,0,0,0,0,2.5538461538461537,0.7807692569911322,663.0,0.0,114.0,72.16253305748464,13,0.2166666666666666,25.992549332885456,0.2227238674613723,0.0802239176940909,0
0000,j6032_1.sm,0,0,0,0,0,2.971014492753623,0.7792386924206031,717.0,0.0,152.0,51.128847520049696,11,0.1833333333333333,20.115479148328525,0.1517176484274471,0.0596898491048324,0
0000,j6032_1.sm,1,0,0,0,0,2.971014492753623,0.7689882978631827,714.0,0.0,152.0,62.49267275460392,13,0.2166666666666666,27.33644642371605,0.1854381980848781,0.0811170517024215,0
0000,j6032_1.sm,2,0,0,0,0,4.913043478260869,0.8031072874325407,705.0,0.0,106.0,66.8403720551702,12,0.2,24.003963550368105,0.1983393829530273,0.0712283784877391,0
0000,j6032_1.sm,3,0,0,0,0,2.5217391304347827,0.7489788877460174,737.0,0.0,188.0,59.00637462283248,11,0.1833333333333333,28.20184213125172,0.1750930997710162,0.0836849914873938,0
0000,j6032_1.sm,4,0,0,0,0,3.1594202898550723,0.7637419479638451,710.0,0.0,142.0,77.63336882683673,13,0.2166666666666666,28.742801614379403,0.2303660796048567,0.0852902125055768,0
0000,j6032_1.sm,5,0,0,0,0,2.869565217391304,0.7746143492112745,678.0,0.0,133.0,64.27425833300302,15,0.25,19.39576137030637,0.1907248021750831,0.0575541880424521,0
0000,j6032_1.sm,6,0,0,0,0,2.5217391304347827,0.7966566319163744,685.0,0.0,103.0,71.84346650352735,13,0.2166666666666666,33.19275457032359,0.2131853605445915,0.0984948206834527,0
0000,j6032_1.sm,7,0,0,0,0,2.6956521739130435,0.7871956394932375,736.0,0.0,129.0,69.9645286066434,11,0.1833333333333333,49.78105080473503,0.2076098771710486,0.147718251646098,0
0000,j6032_1.sm,8,0,0,0,0,2.6956521739130435,0.7615044434643929,749.0,0.0,183.0,51.579290217263605,10,0.1666666666666666,16.01349429266121,0.1530542736417317,0.0475177872185792,0
0000,j6032_1.sm,9,0,0,0,0,2.652173913043478,0.747067427866667,693.0,0.0,165.0,69.62711122199177,12,0.2,25.47152450766877,0.2066086386409251,0.0755831587764652,0
0000,j6032_1.sm,10,0,0,0,0,2.5072463768115942,0.7350353555134623,716.0,0.0,201.0,57.10280285066675,12,0.2,18.910891839391237,0.1694445188447084,0.056115406051606,0
0000,j6032_1.sm,11,0,0,0,0,2.855072463768116,0.8503485400475139,661.0,0.0,64.0,52.3283175897099,11,0.1833333333333333,16.0,0.1552769067943913,0.0474777448071216,0
0000,j6035_1.sm,0,0,0,0,0,2.5128205128205128,0.8393539351996586,676.0,0.0,93.0,36.381343496291166,8,0.1333333333333333,15.913433435937533,0.1030632960234877,0.0450805479771601,0
0000,j6035_1.sm,1,0,0,0,0,4.589743589743589,0.7665137625034664,761.0,0.0,131.0,100.80670123200628,18,0.3,36.63784953966748,0.2855713915920858,0.103789942038718,0
0000,j6035_1.sm,2,0,0,0,0,4.256410256410256,0.8399970113399519,763.0,0.0,87.0,58.33656513000293,14,0.2333333333333333,14.21196114146934,0.1652593913031244,0.0402605131486383,0
0000,j6035_1.sm,3,0,0,0,0,2.91025641025641,0.7822155684258383,737.0,0.0,148.0,57.19551457300713,10,0.1666666666666666,14.774742437970566,0.1620269534646094,0.0418547944418429,0
0000,j6035_1.sm,4,0,0,0,0,2.6923076923076925,0.782440705314857,761.0,0.0,126.0,85.59766117839028,19,0.3166666666666666,32.984261918408166,0.2424862922900574,0.0934398354629126,0
0000,j6035_1.sm,5,0,0,0,0,2.5384615384615383,0.7655641532386669,768.0,0.0,145.0,90.18176700284155,19,0.3166666666666666,31.49326670263023,0.2554724277700894,0.0892160529819553,0
0000,j6035_1.sm,6,0,0,0,0,2.551282051282051,0.8561910685762102,737.0,0.0,80.0,43.789170839615,11,0.1833333333333333,26.485953441109416,0.1240486426051416,0.0750310295782136,0
0000,j6035_1.sm,7,0,0,0,0,3.230769230769231,0.8124331113932098,746.0,0.0,103.0,69.22943887739106,13,0.2166666666666666,27.461016554998533,0.1961173905875101,0.0777932480311573,0
0000,j6035_1.sm,8,0,0,0,0,3.5,0.7390632968109387,791.0,0.0,199.0,80.27368753551748,17,0.2833333333333333,28.63225201361814,0.2274042139816359,0.0811111955060003,0
0000,j6035_1.sm,9,0,0,0,0,2.6666666666666665,0.8013087022244376,731.0,0.0,111.0,70.25765796719755,12,0.2,45.07273225598898,0.1990301925416361,0.1276847939263144,0
0000,j6035_1.sm,10,0,0,0,0,2.8076923076923075,0.7843693705999046,762.0,0.0,136.0,73.48107583191832,12,0.2,33.14310868245294,0.208161687909117,0.0938898262959006,0
0000,j6035_1.sm,11,0,0,0,0,3.41025641025641,0.8423321588313935,754.0,0.0,57.0,84.1338163867081,14,0.2333333333333333,30.641078202602813,0.2383394231918076,0.0868019212538323,0
0000,j6038_1.sm,0,0,0,0,0,2.73972602739726,0.8024696666592255,668.0,0.0,93.0,71.43021855388217,16,0.2666666666666666,20.095403016530987,0.2094727816829389,0.0589308006349882,0
0000,j6038_1.sm,1,0,0,0,0,2.6575342465753424,0.8566800832385698,692.0,0.0,69.0,46.76945039270938,9,0.15,27.39351636324848,0.1371538134683559,0.0803328925608459,0
0000,j6038_1.sm,2,0,0,0,0,3.602739726027397,0.7909405257215719,724.0,0.0,84.0,107.36591748096056,15,0.25,39.852455478503934,0.3148560629940192,0.1168693709047036,0
0000,j6038_1.sm,3,0,0,0,0,2.5616438356164384,0.8169797870855678,680.0,0.0,98.0,54.333933775498615,9,0.15,20.182253921309968,0.1593370491950106,0.0591854953704104,0
0000,j6038_1.sm,4,0,0,0,0,2.4383561643835616,0.8497885134969616,652.0,0.0,89.0,26.249721129975203,5,0.0833333333333333,5.5,0.0769786543401032,0.0161290322580645,0
0000,j6038_1.sm,5,0,0,0,0,2.506849315068493,0.8210141446441065,702.0,0.0,112.0,41.04008010032912,6,0.1,7.390615369506916,0.1203521410566836,0.0216733588548589,0
0000,j6038_1.sm,6,0,0,0,0,2.3424657534246576,0.8407366817773012,688.0,0.0,81.0,49.3299419570717,10,0.1666666666666666,19.844705254631243,0.1446625863843745,0.0581956165824963,0
0000,j6038_1.sm,7,0,0,0,0,3.0136986301369864,0.7261059198266523,726.0,0.0,202.0,71.85412620423533,13,0.2166666666666666,29.483799012305614,0.210715912622391,0.0864627537017759,0
0000,j6038_1.sm,8,0,0,0,0,3.164383561643836,0.7119437896841468,779.0,0.0,241.0,74.18750649626782,13,0.2166666666666666,33.12303332828387,0.2175586700770317,0.0971349950976066,0
0000,j6038_1.sm,9,0,0,0,0,3.3013698630136985,0.7869865291938378,692.0,0.0,116.0,71.30348783588614,14,0.2333333333333333,30.12206947824574,0.2091011373486397,0.0883345145989611,0
0000,j6038_1.sm,10,0,0,0,0,3.7260273972602738,0.7457028224623055,763.0,0.0,174.0,86.19580537536304,13,0.2166666666666666,17.78026753735456,0.2527736228016511,0.0521415470303652,0
0000,j6038_1.sm,11,0,0,0,0,3.7945205479452055,0.8445580734247123,670.0,0.0,43.0,80.31430375548564,17,0.2833333333333333,24.460601235586232,0.2355258174647672,0.0717319684328042,0
0000,j6040_1.sm,0,0,0,0,0,2.1744186046511627,0.8465585895175316,750.0,0.0,103.0,32.93986203298461,6,0.1,19.960517959910128,0.0878396320879589,0.0532280478930936,0
0000,j6040_1.sm,1,0,0,0,0,2.127906976744186,0.8151589643602576,699.0,0.0,114.0,44.50145745938039,8,0.1333333333333333,27.65086970562749,0.1186705532250143,0.0737356525483399,0
0000,j6040_1.sm,2,0,0,0,0,3.383720930232558,0.8224070504358558,777.0,0.0,103.0,64.78762017933676,12,0.2,21.077671485938332,0.172766987144898,0.0562071239625022,0
0000,j6040_1.sm,3,0,0,0,0,2.581395348837209,0.7674280044152593,796.0,0.0,200.0,41.23084826245198,9,0.15,14.158601815071991,0.1099489286998719,0.0377562715068586,0
0000,j6040_1.sm,4,0,0,0,0,3.453488372093023,0.7697405916643576,756.0,0.0,152.0,74.14906188765848,14,0.2333333333333333,20.06743618864258,0.1977308317004226,0.0535131631697135,0
0000,j6040_1.sm,5,0,0,0,0,2.4186046511627906,0.822484211847192,781.0,0.0,100.0,68.5623001029724,12,0.2,22.50333159371224,0.182832800274593,0.0600088842498992,0
0000,j6040_1.sm,6,0,0,0,0,2.244186046511628,0.8462670216705073,763.0,0.0,71.0,67.60668023416476,8,0.1333333333333333,15.555705008515652,0.1802844806244393,0.0414818800227084,0
0000,j6040_1.sm,7,0,0,0,0,2.186046511627907,0.7952146809009906,742.0,0.0,121.0,70.0813650966585,14,0.2333333333333333,38.70755453434127,0.186883640257756,0.10322014542491,0
0000,j6040_1.sm,8,0,0,0,0,2.755813953488372,0.7288780824588407,836.0,0.0,251.0,59.96822434252356,15,0.25,26.289732399955863,0.1599152649133961,0.0701059530665489,0
0000,j6040_1.sm,9,0,0,0,0,2.7093023255813957,0.8095359821215954,769.0,0.0,123.0,57.92689266836478,15,0.25,29.0,0.1544717137823061,0.0773333333333333,0
0000,j6040_1.sm,10,0,0,0,0,3.011627906976744,0.7513423803439916,842.0,0.0,201.0,77.66086251450665,13,0.2166666666666666,28.13275613247464,0.2070956333720177,0.0750206830199323,0
0000,j6040_1.sm,11,0,0,0,0,2.395348837209302,0.8127895647566619,772.0,0.0,102.0,75.81534393976412,10,0.1666666666666666,17.790792064404084,0.2021742505060376,0.0474421121717442,0
0000,j6043_1.sm,0,0,0,0,0,2.0462962962962963,0.7216724939076877,582.0,0.0,194.0,30.460000780417907,7,0.1166666666666666,14.960000780417907,0.0911976071269997,0.0447904214982572,0
0000,j6043_1.sm,1,0,0,0,0,3.342592592592593,0.6913957460333577,563.0,0.0,182.0,69.29485678790532,19,0.3166666666666666,16.343235873665122,0.2074696311015129,0.0489318439331291,0
0000,j6043_1.sm,2,0,0,0,0,2.3796296296296298,0.7798190513067705,610.0,0.0,122.0,50.23274870984649,9,0.15,21.880958303705576,0.1503974512270853,0.0655118512086993,0
0000,j6043_1.sm,3,0,0,0,0,2.435185185185185,0.6862356835154977,615.0,0.0,216.0,65.19355969575005,8,0.1333333333333333,21.138415526032176,0.1951902984902696,0.0632886692396172,0
0000,j6043_1.sm,4,0,0,0,0,2.6574074074074074,0.6480649034802822,597.0,0.0,249.0,75.20402878469415,15,0.25,15.646651776757905,0.2251617628284256,0.0468462628046643,0
0000,j6043_1.sm,5,0,0,0,0,2.212962962962963,0.7171184262596105,596.0,0.0,153.0,82.10401040543994,18,0.3,35.01787823235828,0.2458203904354489,0.1048439468034679,0
0000,j6043_1.sm,6,0,0,0,0,2.4722222222222223,0.7191253637418751,584.0,0.0,159.0,69.09762503888355,13,0.2166666666666666,17.402022271963673,0.2068791168828848,0.0521018630897116,0
0000,j6043_1.sm,7,0,0,0,0,2.25,0.6512611807773776,613.0,0.0,236.0,92.2506350651713,18,0.3,30.285499956305667,0.2761995061831476,0.0906751495697774,0
0000,j6043_1.sm,8,0,0,0,0,2.361111111111111,0.6420987078627668,676.0,0.0,293.0,83.79763332661734,17,0.2833333333333333,30.59227334592329,0.2508911177443633,0.0915936327722254,0
0000,j6043_1.sm,9,0,0,0,0,2.564814814814815,0.6876198563935975,593.0,0.0,215.0,54.39510753826093,13,0.2166666666666666,24.737167890241015,0.1628596034079668,0.0740633769168892,0
0000,j6043_1.sm,10,0,0,0,0,2.324074074074074,0.6759761107429582,668.0,0.0,247.0,73.20060263048089,10,0.1666666666666666,15.8532270149543,0.2191634809295835,0.0474647515417793,0
0000,j6043_1.sm,11,0,0,0,0,2.055555555555556,0.7856847850950816,594.0,0.0,105.0,57.02838602521197,12,0.2,13.0,0.1707436707341675,0.0389221556886227,0
0000,j6046_1.sm,0,0,0,0,0,2.5384615384615383,0.756639271179962,649.0,0.0,143.0,65.74030600856736,11,0.1833333333333333,27.28239674464557,0.2054384562767729,0.0852574898270174,0
0000,j6046_1.sm,1,0,0,0,0,3.5,0.7328743097141346,665.0,0.0,154.0,88.38615228495354,12,0.2,27.50425862578734,0.2762067258904798,0.0859508082055854,0
0000,j6046_1.sm,2,0,0,0,0,3.102564102564102,0.7503209542691938,638.0,0.0,137.0,75.30278891971837,16,0.2666666666666666,27.11098851193856,0.2353212153741199,0.084721839099808,0
0000,j6046_1.sm,3,0,0,0,0,2.782051282051282,0.7538369574334762,658.0,0.0,157.0,57.86779125321194,11,0.1833333333333333,17.308598956157095,0.1808368476662873,0.0540893717379909,0
0000,j6046_1.sm,4,0,0,0,0,4.384615384615385,0.7583671584492162,656.0,0.0,132.0,77.01636139077202,14,0.2333333333333333,18.89144166223504,0.2406761293461625,0.0590357551944844,0
0000,j6046_1.sm,5,0,0,0,0,2.769230769230769,0.7394069543076013,693.0,0.0,133.0,111.23760097569291,17,0.2833333333333333,31.695284585424712,0.3476175030490404,0.0990477643294522,0
0000,j6046_1.sm,6,0,0,0,0,2.7948717948717947,0.7865191700174815,655.0,0.0,109.0,68.78326195843597,12,0.2,25.75013692798169,0.2149476936201124,0.0804691778999427,0
0000,j6046_1.sm,7,0,0,0,0,2.7948717948717947,0.7663239428830854,673.0,0.0,127.0,78.21867794972005,15,0.25,30.72246691179428,0.2444333685928751,0.0960077090993571,0
0000,j6046_1.sm,8,0,0,0,0,3.051282051282051,0.6954003425012465,704.0,0.0,202.0,106.36648441647576,14,0.2333333333333333,33.123389203244884,0.3323952638014867,0.1035105912601402,0
0000,j6046_1.sm,9,0,0,0,0,3.435897435897436,0.7327189812806283,630.0,0.0,152.0,77.81121834581303,16,0.2666666666666666,29.573092305418268,0.2431600573306657,0.092415913454432,0
0000,j6046_1.sm,10,0,0,0,0,3.576923076923077,0.6784468606331628,687.0,0.0,230.0,95.60694073940424,18,0.3,21.137857494413268,0.2987716898106383,0.0660558046700414,0
0000,j6046_1.sm,11,0,0,0,0,3.3205128205128207,0.7792310123279755,661.0,0.0,117.0,70.27219340929851,14,0.2333333333333333,20.489784226824423,0.2196006044040578,0.0640305757088263,0
0000,j604_1.sm,0,0,0,0,0,2.869047619047619,0.9084089541448036,822.0,0.0,58.0,24.87879522703421,5,0.0833333333333333,14.703881446892314,0.0651277361964246,0.0384918362484092,0
0000,j604_1.sm,1,0,0,0,0,3.0476190476190474,0.8349255575236034,773.0,0.0,80.0,72.83104330010549,13,0.2166666666666666,30.43658332857871,0.1906571814138887,0.0796769197083212,0
0000,j604_1.sm,2,0,0,0,0,2.9285714285714284,0.7787570982314849,853.0,0.0,138.0,104.33512045940483,18,0.3,36.64203613945215,0.273128587590065,0.095921560574482,0
0000,j604_1.sm,3,0,0,0,0,2.511904761904762,0.7784771932727061,851.0,0.0,173.0,69.15983480827367,10,0.1666666666666666,25.69415776737226,0.181046687979774,0.0672621931083043,0
0000,j604_1.sm,4,0,0,0,0,2.9761904761904763,0.749783895910078,839.0,0.0,193.0,86.98909082547392,16,0.2666666666666666,34.08876962587762,0.2277201330509788,0.0892376168216691,0
0000,j604_1.sm,5,0,0,0,0,2.380952380952381,0.7724798650776729,815.0,0.0,153.0,87.04368054700251,14,0.2333333333333333,22.110556763872687,0.2278630380811584,0.0578810386488813,0
0000,j604_1.sm,6,0,0,0,0,3.083333333333333,0.7866859991966791,814.0,0.0,145.0,75.72033420095508,15,0.25,29.546334344271315,0.1982207701595682,0.0773464249850034,0
0000,j604_1.sm,7,0,0,0,0,2.7976190476190474,0.7693023679264988,823.0,0.0,164.0,82.80042479036219,17,0.2833333333333333,35.537729587963966,0.2167550387182256,0.0930307057276543,0
0000,j604_1.sm,8,0,0,0,0,2.702380952380953,0.7490677007552766,882.0,0.0,181.0,114.46366464698625,20,0.3333333333333333,35.79391335203182,0.299643101170121,0.0937013438534864,0
0000,j604_1.sm,9,0,0,0,0,2.8095238095238093,0.7354184999722522,807.0,0.0,209.0,81.33437495854214,14,0.2333333333333333,25.237138847584852,0.2129172119333564,0.066065808501531,0
0000,j604_1.sm,10,0,0,0,0,3.083333333333333,0.7437292252052402,855.0,0.0,200.0,94.6119434651146,17,0.2833333333333333,32.0094494038543,0.2476752446730748,0.0837943701671578,0
0000,j604_1.sm,11,0,0,0,0,2.5595238095238093,0.8300220751711851,831.0,0.0,84.0,86.17819134944473,16,0.2666666666666666,30.629759213880345,0.2255973595535202,0.0801826157431422,0
0000,j607_1.sm,0,0,0,0,0,2.324675324675325,0.7872949232721024,694.0,0.0,125.0,62.4993968405686,11,0.1833333333333333,30.14382688912237,0.1860101096445494,0.0897137705033403,0
0000,j607_1.sm,1,0,0,0,0,2.8181818181818183,0.8660761709153968,705.0,0.0,61.0,48.01616125155846,8,0.1333333333333333,15.10197801128351,0.1429052418201144,0.0449463631288199,0
0000,j607_1.sm,2,0,0,0,0,4.116883116883117,0.7909907424783723,706.0,0.0,112.0,74.55153326817067,15,0.25,29.636594134646515,0.221879563298127,0.0882041492102574,0
0000,j607_1.sm,3,0,0,0,0,3.168831168831169,0.7856219959217564,695.0,0.0,135.0,54.64936522629919,14,0.2333333333333333,25.531668660367927,0.1626469203163666,0.0759871091082378,0
0000,j607_1.sm,4,0,0,0,0,2.389610389610389,0.7754951948535367,666.0,0.0,141.0,51.80609502136696,9,0.15,20.11172878378841,0.1541848066112112,0.0598563356660369,0
