braco,cenario,ablacao,arquivo,semente,concluiu,makespan,atraso_relativo,E_total,TW,TL,TU,TR,n_com_erro,n_reportadas,n_adiamentos,taxa_omissao,S_UR_maximo,E_plano,retrabalho_sobre_plano,divida_latente_sobre_plano,p1_omissao,p1_fuga,p2_ajuda,p2_bloqueio,p3_analitica,hiato_encontrado,hiato_sem_colega_capaz,hiato_sem_colega_livre,hiato_colega_capaz_sem_confianca,tarefas_acima_da_competencia_maxima_inicial,competencia_minima_inicial,competencia_maxima_inicial,competencia_maxima_final
centralizada,centralizada,nenhuma,j6019_1.sm,4,True,162,2.6129032258064515,0.8471862111050893,692.0,0.0,75.0,49.821604187040776,12,0,0,0.2,21.83375719331231,336.0,0.1482785838900023,0.0649814202181914,36,0,0,75,24,75,32,13,43,6,0.3530323246498424,0.7496468789669437,0.7496468789669437
centralizada,centralizada,nenhuma,j6019_1.sm,5,True,209,3.370967741935484,0.7777174938248402,707.0,0.0,112.0,90.07046017822063,16,2,0,0.2666666666666666,34.58990467123376,336.0,0.2680668457685137,0.1029461448548623,39,0,0,112,21,112,50,26,62,14,0.3910769205246226,0.6863255838987572,0.6863255838987572
centralizada,centralizada,nenhuma,j6019_1.sm,6,True,242,3.903225806451613,0.7908602274328408,697.0,0.0,115.0,69.31881693239998,15,2,0,0.25,28.063700475737143,336.0,0.2063060027749999,0.083522918082551,35,0,0,115,25,115,69,48,46,6,0.2436049793851584,0.7631789564580391,0.7631789564580391
centralizada,centralizada,nenhuma,j6019_1.sm,7,True,252,4.064516129032258,0.8423000198831411,706.0,0.0,86.0,46.18115081838525,8,1,0,0.1333333333333333,26.060530936603534,336.0,0.1374439012451941,0.0775611039779867,42,0,0,86,18,86,29,2,57,23,0.4310024134004245,0.5858494645010164,0.5858494645010164
centralizada,centralizada,nenhuma,j6019_1.sm,8,True,246,3.967741935483871,0.714983328733335,745.0,0.0,233.0,63.982337294273,12,3,0,0.2,16.54841639012188,336.0,0.190423622899622,0.0492512392563151,54,0,0,233,6,233,96,43,137,27,0.2724902104363956,0.5273323364698471,0.5273323364698471
centralizada,centralizada,nenhuma,j6019_1.sm,9,True,198,3.193548387096774,0.7911456301245297,734.0,0.0,107.0,86.76850689861655,19,2,0,0.3166666666666666,33.43988659676384,336.0,0.2582396038649302,0.0995234720141781,44,0,0,107,16,107,42,15,65,14,0.3512385487549321,0.6872143627230507,0.6872143627230507
centralizada,centralizada,nenhuma,j6019_1.sm,10,True,257,4.145161290322581,0.820261778786033,753.0,0.0,107.0,57.999618505230366,13,1,0,0.2166666666666666,16.5,336.0,0.1726179122179475,0.0491071428571428,43,0,0,107,17,107,34,10,73,23,0.4175993861121362,0.5820371027673271,0.5820371027673271
centralizada,centralizada,nenhuma,j6019_1.sm,11,True,227,3.661290322580645,0.7906164491441247,730.0,0.0,101.0,92.33014420615146,17,0,0,0.2833333333333333,21.7110323403817,336.0,0.2747920958516412,0.0646161676797074,39,0,0,101,21,101,34,6,67,12,0.486713896835989,0.7131697048371954,0.7131697048371954
centralizada,centralizada,nenhuma,j6021_1.sm,0,True,257,3.381578947368421,0.818698374342374,648.0,0.0,102.0,41.500289127251655,4,3,0,0.0666666666666666,11.691719159637948,332.0,0.1250008708652158,0.0352160215651745,34,0,0,102,26,102,27,0,75,18,0.4857196752206667,0.6268507180531939,0.6268507180531939
centralizada,centralizada,nenhuma,j6021_1.sm,1,True,358,4.7105263157894735,0.8444245363558305,666.0,0.0,62.0,60.70280448524939,13,3,0,0.2166666666666666,14.30367668298512,332.0,0.1828397725459319,0.0430833635029672,33,0,0,62,27,62,15,0,47,17,0.3936211322074767,0.6586427040007742,0.6586427040007742
centralizada,centralizada,nenhuma,j6021_1.sm,2,True,398,5.2368421052631575,0.8792473972416113,672.0,0.0,6.0,86.29000769090577,15,3,0,0.25,33.11962760722257,332.0,0.2599096617195957,0.099757914479586,32,0,0,6,28,6,4,0,2,6,0.2570239140832174,0.7659648859265082,0.7659648859265082
centralizada,centralizada,nenhuma,j6021_1.sm,3,True,287,3.776315789473684,0.845541288957873,642.0,0.0,69.0,48.27693701541536,8,1,0,0.1333333333333333,19.044187545423217,332.0,0.1454124608898052,0.0573620106789855,32,0,0,69,28,69,21,0,48,2,0.2433201962422982,0.794910294566222,0.794910294566222
centralizada,centralizada,nenhuma,j6021_1.sm,4,True,245,3.223684210526316,0.8540937416251239,671.0,0.0,38.0,76.62804912170083,12,2,0,0.2,27.503904566434336,332.0,0.2308073768725928,0.0828430860434769,36,0,0,38,24,38,11,0,27,6,0.3530323246498424,0.7496468789669437,0.7496468789669437
centralizada,centralizada,nenhuma,j6021_1.sm,5,True,256,3.3684210526315788,0.7836652083713391,677.0,0.0,92.0,94.88931493715631,13,5,0,0.2166666666666666,20.700046190490845,332.0,0.2858111895697479,0.0623495367183459,36,0,0,92,24,92,29,5,63,11,0.3910769205246226,0.6863255838987572,0.6863255838987572
centralizada,centralizada,nenhuma,j6021_1.sm,6,True,261,3.4342105263157894,0.9185220910489432,671.0,0.0,0.0,59.52135222324892,14,3,0,0.2333333333333333,17.0,332.0,0.179281181395328,0.0512048192771084,31,0,0,0,29,0,0,0,0,6,0.2436049793851584,0.7631789564580391,0.7631789564580391
centralizada,centralizada,nenhuma,j6021_1.sm,7,True,334,4.394736842105263,0.7905237602770586,688.0,0.0,128.0,54.309071746146245,11,2,0,0.1833333333333333,20.62049694435003,332.0,0.1635815414040549,0.0621099305552711,41,0,0,128,19,128,34,0,94,22,0.4310024134004245,0.5858494645010164,0.5858494645010164
centralizada,centralizada,nenhuma,j6021_1.sm,8,True,328,4.315789473684211,0.6685463393613156,697.0,0.0,217.0,128.56049126806548,19,2,0,0.3166666666666666,27.280701369364664,332.0,0.3872303953857394,0.0821707872571224,52,0,0,217,8,217,52,0,165,33,0.2724902104363956,0.5273323364698471,0.5273323364698471
centralizada,centralizada,nenhuma,j6021_1.sm,9,True,310,4.078947368421052,0.7831409164182589,648.0,0.0,84.0,95.43729310385947,16,1,0,0.2666666666666666,34.68574468326533,332.0,0.2874617262164442,0.1044751345881485,35,0,0,84,25,84,22,0,62,11,0.3512385487549321,0.6872143627230507,0.6872143627230507
centralizada,centralizada,nenhuma,j6021_1.sm,10,True,295,3.881578947368421,0.731882991894907,685.0,0.0,181.0,69.94195737009414,16,0,0,0.2666666666666666,16.32845560890385,332.0,0.2106685462954642,0.0491820952075417,44,0,0,181,16,181,38,0,143,23,0.4175993861121362,0.5820371027673271,0.5820371027673271
centralizada,centralizada,nenhuma,j6021_1.sm,11,True,309,4.065789473684211,0.8319786915207571,669.0,0.0,27.0,108.10713257228778,16,3,0,0.2666666666666666,28.17563758621678,332.0,0.3256238932900234,0.0848663782717372,32,0,0,27,28,27,10,0,17,7,0.486713896835989,0.7131697048371954,0.7131697048371954
centralizada,centralizada,nenhuma,j6024_1.sm,0,True,160,2.4615384615384617,0.8250636437333642,527.0,0.0,85.0,26.738603988603987,12,0,0,0.2,8.0,284.0,0.0941500140443802,0.028169014084507,20,0,0,85,40,85,27,0,58,11,0.4857196752206667,0.6268507180531939,0.6268507180531939
centralizada,centralizada,nenhuma,j6024_1.sm,1,True,240,3.692307692307693,0.7852285159007537,525.0,0.0,92.0,51.59517881588954,12,0,0,0.2,34.85657482728555,284.0,0.1816731648446815,0.122734418405935,18,0,0,92,42,92,32,8,60,9,0.3936211322074767,0.6586427040007742,0.6586427040007742
centralizada,centralizada,nenhuma,j6024_1.sm,2,True,148,2.276923076923077,0.7829621358120704,558.0,0.0,109.0,45.67814173574976,11,2,0,0.1833333333333333,19.455045847950508,284.0,0.1608385272385554,0.068503682563206,22,0,0,109,38,109,49,22,60,3,0.2570239140832174,0.7659648859265082,0.7659648859265082
centralizada,centralizada,nenhuma,j6024_1.sm,3,True,206,3.169230769230769,0.7531855514094012,532.0,0.0,119.0,55.33325215080542,14,2,0,0.2333333333333333,20.83601457199436,284.0,0.1948353948972022,0.0733662484929378,25,0,0,119,35,119,41,8,78,1,0.2433201962422982,0.794910294566222,0.794910294566222
centralizada,centralizada,nenhuma,j6024_1.sm,4,True,161,2.476923076923077,0.763393813700826,568.0,0.0,133.0,43.0458513102376,7,2,0,0.1166666666666666,10.404495047185122,284.0,0.1515698989797098,0.0366355459407926,25,0,0,133,35,133,48,12,85,3,0.3530323246498424,0.7496468789669437,0.7496468789669437
centralizada,centralizada,nenhuma,j6024_1.sm,5,True,152,2.3384615384615386,0.8068998293174487,553.0,0.0,72.0,60.33909651186698,12,2,0,0.2,22.42089326905011,284.0,0.2124616074361513,0.0789468072853877,27,0,0,72,33,72,23,2,49,8,0.3910769205246226,0.6863255838987572,0.6863255838987572
centralizada,centralizada,nenhuma,j6024_1.sm,6,True,153,2.353846153846154,0.8169107987552239,545.0,0.0,74.0,48.14750353459559,9,4,0,0.15,13.327173597154871,284.0,0.1695334631499845,0.0469266675956157,20,0,0,74,40,74,55,48,19,3,0.2436049793851584,0.7631789564580391,0.7631789564580391
centralizada,centralizada,nenhuma,j6024_1.sm,7,True,222,3.4153846153846152,0.7863261962851292,550.0,0.0,106.0,43.455267544672935,10,3,0,0.1666666666666666,26.95526754467293,284.0,0.1530115054389892,0.0949129138896934,27,0,0,106,33,106,38,0,68,17,0.4310024134004245,0.5858494645010164,0.5858494645010164
centralizada,centralizada,nenhuma,j6024_1.sm,8,True,210,3.230769230769231,0.6662840725347751,610.0,0.0,226.0,79.52541197532912,16,3,0,0.2666666666666666,42.35516950447464,284.0,0.2800190562511588,0.1491379207904036,40,0,0,226,20,226,79,17,147,26,0.2724902104363956,0.5273323364698471,0.5273323364698471
centralizada,centralizada,nenhuma,j6024_1.sm,9,True,160,2.4615384615384617,0.7416901198516644,538.0,0.0,141.0,46.3703205694559,10,2,0,0.1666666666666666,19.50579978870908,284.0,0.1632757766530137,0.068682393622215,20,0,0,141,40,141,42,4,99,8,0.3512385487549321,0.6872143627230507,0.6872143627230507
centralizada,centralizada,nenhuma,j6024_1.sm,10,True,222,3.4153846153846152,0.7071121931338483,621.0,0.0,170.0,87.21990064658908,17,0,0,0.2833333333333333,36.67125428195886,284.0,0.3071123262203841,0.1291241347956297,38,0,0,170,22,170,43,6,127,18,0.4175993861121362,0.5820371027673271,0.5820371027673271
centralizada,centralizada,nenhuma,j6024_1.sm,11,True,147,2.261538461538461,0.826639379126554,531.0,0.0,49.0,62.35991341359351,14,3,0,0.2333333333333333,16.55338808119125,284.0,0.2195771599070194,0.0582865777506734,19,0,0,49,41,49,19,4,30,6,0.486713896835989,0.7131697048371954,0.7131697048371954
centralizada,centralizada,nenhuma,j6027_1.sm,0,True,196,2.0416666666666665,0.7830665841813231,619.0,0.0,119.0,52.481949433647806,11,0,0,0.1833333333333333,23.487787302658347,346.0,0.1516819347793289,0.0678837783313825,26,0,0,119,34,119,38,3,81,19,0.4857196752206667,0.6268507180531939,0.6268507180531939
centralizada,centralizada,nenhuma,j6027_1.sm,1,True,299,3.114583333333333,0.8105340504686711,607.0,0.0,101.0,40.88895740902856,11,2,0,0.1833333333333333,12.093319330631854,346.0,0.1181761774827414,0.0349517899729244,26,0,0,101,34,101,28,4,73,17,0.3936211322074767,0.6586427040007742,0.6586427040007742
centralizada,centralizada,nenhuma,j6027_1.sm,2,True,217,2.2604166666666665,0.8086373914187999,619.0,0.0,92.0,54.485255281022376,11,1,0,0.1833333333333333,15.37682543319966,346.0,0.157471836072319,0.0444416920034672,23,0,0,92,37,92,35,10,57,9,0.2570239140832174,0.7659648859265082,0.7659648859265082
centralizada,centralizada,nenhuma,j6027_1.sm,3,True,206,2.145833333333333,0.7845463332209597,606.0,0.0,117.0,49.42091937650557,12,0,0,0.2,20.219284938164265,346.0,0.1428350270997271,0.058437239705677,25,0,0,117,35,117,39,2,78,6,0.2433201962422982,0.794910294566222,0.794910294566222
centralizada,centralizada,nenhuma,j6027_1.sm,4,True,216,2.25,0.7959699577390406,601.0,0.0,120.0,34.0536225100074,10,1,0,0.1666666666666666,15.175580619397495,346.0,0.0984208743063797,0.0438600595936343,23,0,0,120,37,120,37,7,83,9,0.3530323246498424,0.7496468789669437,0.7496468789669437
centralizada,centralizada,nenhuma,j6027_1.sm,5,True,203,2.114583333333333,0.7893917819746477,600.0,0.0,96.0,64.0788527328117,12,4,0,0.2,30.597412210940576,346.0,0.185198996337606,0.0884318271992502,25,0,0,96,35,96,32,1,64,15,0.3910769205246226,0.6863255838987572,0.6863255838987572
centralizada,centralizada,nenhuma,j6027_1.sm,6,True,205,2.1354166666666665,0.8165854259114448,589.0,0.0,80.0,52.296243246783774,15,1,0,0.25,20.652626091136423,346.0,0.1511452116959068,0.0596896707836312,19,0,0,80,41,80,29,7,51,9,0.2436049793851584,0.7631789564580391,0.7631789564580391
centralizada,centralizada,nenhuma,j6027_1.sm,7,True,246,2.5625,0.7723695385606748,669.0,0.0,132.0,65.16569737679464,12,2,0,0.2,38.6040339949265,346.0,0.1883401658288862,0.1115723525864927,38,0,0,132,22,132,38,0,94,24,0.4310024134004245,0.5858494645010164,0.5858494645010164
centralizada,centralizada,nenhuma,j6027_1.sm,8,True,222,2.3125,0.7206296748538031,664.0,0.0,196.0,61.41639897733623,13,2,0,0.2166666666666666,22.46371158949243,346.0,0.1775040432870989,0.0649240219349492,42,0,0,196,18,196,61,6,135,29,0.2724902104363956,0.5273323364698471,0.5273323364698471
centralizada,centralizada,nenhuma,j6027_1.sm,9,True,325,3.3854166666666665,0.7974059857036618,628.0,0.0,94.0,65.55365680611058,14,2,0,0.2333333333333333,21.469517122967066,346.0,0.1894614358558109,0.0620506275230261,27,0,0,94,33,94,36,7,58,15,0.3512385487549321,0.6872143627230507,0.6872143627230507
centralizada,centralizada,nenhuma,j6027_1.sm,10,True,275,2.864583333333333,0.6947229571451109,683.0,0.0,214.0,86.12570928520175,12,2,0,0.2,33.72821495235288,346.0,0.2489182349283287,0.0974803900357019,38,0,0,214,22,214,50,2,164,25,0.4175993861121362,0.5820371027673271,0.5820371027673271
centralizada,centralizada,nenhuma,j6027_1.sm,11,True,244,2.5416666666666665,0.8299094376910527,607.0,0.0,56.0,68.40510570499818,19,3,0,0.3166666666666666,19.5,346.0,0.1977026176445034,0.0563583815028901,24,0,0,56,36,56,23,1,33,12,0.486713896835989,0.7131697048371954,0.7131697048371954
centralizada,centralizada,nenhuma,j602_1.sm,0,True,172,2.646153846153846,0.7943267274572686,661.0,0.0,98.0,73.15127623356848,11,2,0,0.1833333333333333,31.83996520876631,324.0,0.2257755439307669,0.0982714975579207,39,0,0,98,21,98,39,17,59,15,0.4857196752206667,0.6268507180531939,0.6268507180531939
centralizada,centralizada,nenhuma,j602_1.sm,1,True,259,3.9846153846153847,0.8051402740512005,689.0,0.0,80.0,86.75150344073471,18,1,0,0.3,42.995721090155385,324.0,0.2677515538294281,0.1327028428708499,39,0,0,80,21,80,35,21,45,13,0.3936211322074767,0.6586427040007742,0.6586427040007742
centralizada,centralizada,nenhuma,j602_1.sm,2,True,333,5.123076923076923,0.8706081361737347,680.0,0.0,57.0,44.06322666424324,14,0,0,0.2333333333333333,26.005247064134096,324.0,0.1359976131612445,0.0802631082226361,38,0,0,57,22,57,24,14,33,6,0.2570239140832174,0.7659648859265082,0.7659648859265082
centralizada,centralizada,nenhuma,j602_1.sm,3,True,256,3.9384615384615382,0.7929854673133355,695.0,0.0,137.0,44.43472503309057,11,2,0,0.1833333333333333,25.7260332467844,324.0,0.1371442130650943,0.0794013371814333,41,0,0,137,19,137,53,12,84,6,0.2433201962422982,0.794910294566222,0.794910294566222
centralizada,centralizada,nenhuma,j602_1.sm,4,True,178,2.7384615384615385,0.7927855640443673,727.0,0.0,121.0,69.01972509594577,13,3,0,0.2166666666666666,27.419350479107354,324.0,0.2130238428887215,0.0846276249355165,50,0,0,121,10,121,49,28,72,6,0.3530323246498424,0.7496468789669437,0.7496468789669437
centralizada,centralizada,nenhuma,j602_1.sm,5,True,161,2.476923076923077,0.8163074912851692,650.0,0.0,65.0,81.268571511772,15,5,0,0.25,31.377799630123803,324.0,0.2508289244190493,0.0968450605868018,40,0,0,65,20,65,30,16,35,10,0.3910769205246226,0.6863255838987572,0.6863255838987572
centralizada,centralizada,nenhuma,j602_1.sm,6,True,162,2.4923076923076923,0.8506615359008403,676.0,0.0,70.0,48.67563945291616,13,2,0,0.2166666666666666,27.974648921415955,324.0,0.150233455101593,0.0863415090167159,30,0,0,70,30,70,22,4,48,6,0.2436049793851584,0.7631789564580391,0.7631789564580391
centralizada,centralizada,nenhuma,j602_1.sm,7,True,234,3.6,0.7721677828077773,665.0,0.0,119.0,77.21179205626663,13,2,0,0.2166666666666666,37.78027693674525,324.0,0.2383080001736624,0.1166057930146458,41,0,0,119,19,119,62,31,57,19,0.4310024134004245,0.5858494645010164,0.5858494645010164
centralizada,centralizada,nenhuma,j602_1.sm,8,True,185,2.8461538461538463,0.744192302013285,718.0,0.0,174.0,72.80439001797492,14,2,0,0.2333333333333333,34.25947942294545,324.0,0.2247049074628855,0.1057391340214365,54,0,0,174,6,174,84,38,90,29,0.2724902104363956,0.5273323364698471,0.5273323364698471
centralizada,centralizada,nenhuma,j602_1.sm,9,True,291,4.476923076923077,0.7900466271128774,678.0,0.0,108.0,72.17719705691647,13,1,0,0.2166666666666666,47.66155054610628,324.0,0.222769126718878,0.1471035510682292,34,0,0,108,26,108,46,19,62,10,0.3512385487549321,0.6872143627230507,0.6872143627230507
centralizada,centralizada,nenhuma,j602_1.sm,10,True,217,3.3384615384615386,0.7463883893011245,762.0,0.0,211.0,47.91620250616879,10,1,0,0.1666666666666666,14.73005698005698,324.0,0.1478895139079283,0.0454631388273363,54,0,0,211,6,211,61,9,150,19,0.4175993861121362,0.5820371027673271,0.5820371027673271
centralizada,centralizada,nenhuma,j602_1.sm,11,True,166,2.5538461538461537,0.7807692569911322,663.0,0.0,114.0,72.16253305748464,13,2,0,0.2166666666666666,25.992549332885456,324.0,0.2227238674613723,0.0802239176940909,37,0,0,114,23,114,41,5,73,8,0.486713896835989,0.7131697048371954,0.7131697048371954
centralizada,centralizada,nenhuma,j6032_1.sm,0,True,205,2.971014492753623,0.7792386924206031,717.0,0.0,152.0,51.128847520049696,11,0,0,0.1833333333333333,20.115479148328525,337.0,0.1517176484274471,0.0596898491048324,40,0,0,152,20,152,51,5,101,14,0.4857196752206667,0.6268507180531939,0.6268507180531939
centralizada,centralizada,nenhuma,j6032_1.sm,1,True,205,2.971014492753623,0.7689882978631827,714.0,0.0,152.0,62.49267275460392,13,1,0,0.2166666666666666,27.33644642371605,337.0,0.1854381980848781,0.0811170517024215,38,0,0,152,22,152,63,32,89,13,0.3936211322074767,0.6586427040007742,0.6586427040007742
centralizada,centralizada,nenhuma,j6032_1.sm,2,True,339,4.913043478260869,0.8031072874325407,705.0,0.0,106.0,66.8403720551702,12,2,0,0.2,24.003963550368105,337.0,0.1983393829530273,0.0712283784877391,35,0,0,106,25,106,50,12,56,2,0.2570239140832174,0.7659648859265082,0.7659648859265082
centralizada,centralizada,nenhuma,j6032_1.sm,3,True,174,2.5217391304347827,0.7489788877460174,737.0,0.0,188.0,59.00637462283248,11,0,0,0.1833333333333333,28.20184213125172,337.0,0.1750930997710162,0.0836849914873938,41,0,0,188,19,188,68,19,120,0,0.2433201962422982,0.794910294566222,0.794910294566222
centralizada,centralizada,nenhuma,j6032_1.sm,4,True,218,3.1594202898550723,0.7637419479638451,710.0,0.0,142.0,77.63336882683673,13,1,0,0.2166666666666666,28.742801614379403,337.0,0.2303660796048567,0.0852902125055768,34,0,0,142,26,142,53,10,89,2,0.3530323246498424,0.7496468789669437,0.7496468789669437
centralizada,centralizada,nenhuma,j6032_1.sm,5,True,198,2.869565217391304,0.7746143492112745,678.0,0.0,133.0,64.27425833300302,15,3,0,0.25,19.39576137030637,337.0,0.1907248021750831,0.0575541880424521,31,0,0,133,29,133,70,28,63,9,0.3910769205246226,0.6863255838987572,0.6863255838987572
centralizada,centralizada,nenhuma,j6032_1.sm,6,True,174,2.5217391304347827,0.7966566319163744,685.0,0.0,103.0,71.84346650352735,13,3,0,0.2166666666666666,33.19275457032359,337.0,0.2131853605445915,0.0984948206834527,27,0,0,103,33,103,46,22,57,2,0.2436049793851584,0.7631789564580391,0.7631789564580391
centralizada,centralizada,nenhuma,j6032_1.sm,7,True,186,2.6956521739130435,0.7871956394932375,736.0,0.0,129.0,69.9645286066434,11,3,0,0.1833333333333333,49.78105080473503,337.0,0.2076098771710486,0.147718251646098,44,0,0,129,16,129,46,12,83,19,0.4310024134004245,0.5858494645010164,0.5858494645010164
centralizada,centralizada,nenhuma,j6032_1.sm,8,True,186,2.6956521739130435,0.7615044434643929,749.0,0.0,183.0,51.579290217263605,10,3,0,0.1666666666666666,16.01349429266121,337.0,0.1530542736417317,0.0475177872185792,48,0,0,183,12,183,55,7,128,28,0.2724902104363956,0.5273323364698471,0.5273323364698471
centralizada,centralizada,nenhuma,j6032_1.sm,9,True,183,2.652173913043478,0.747067427866667,693.0,0.0,165.0,69.62711122199177,12,2,0,0.2,25.47152450766877,337.0,0.2066086386409251,0.0755831587764652,34,0,0,165,26,165,77,30,88,9,0.3512385487549321,0.6872143627230507,0.6872143627230507
centralizada,centralizada,nenhuma,j6032_1.sm,10,True,173,2.5072463768115942,0.7350353555134623,716.0,0.0,201.0,57.10280285066675,12,1,0,0.2,18.910891839391237,337.0,0.1694445188447084,0.056115406051606,38,0,0,201,22,201,66,13,135,20,0.4175993861121362,0.5820371027673271,0.5820371027673271
centralizada,centralizada,nenhuma,j6032_1.sm,11,True,197,2.855072463768116,0.8503485400475139,661.0,0.0,64.0,52.3283175897099,11,4,0,0.1833333333333333,16.0,337.0,0.1552769067943913,0.0474777448071216,31,0,0,64,29,64,34,13,30,7,0.486713896835989,0.7131697048371954,0.7131697048371954
centralizada,centralizada,nenhuma,j6035_1.sm,0,True,196,2.5128205128205128,0.8393539351996586,676.0,0.0,93.0,36.381343496291166,8,0,0,0.1333333333333333,15.913433435937533,353.0,0.1030632960234877,0.0450805479771601,35,0,0,93,25,93,32,2,61,22,0.4857196752206667,0.6268507180531939,0.6268507180531939
centralizada,centralizada,nenhuma,j6035_1.sm,1,True,358,4.589743589743589,0.7665137625034664,761.0,0.0,131.0,100.80670123200628,18,3,0,0.3,36.63784953966748,353.0,0.2855713915920858,0.103789942038718,46,0,0,131,14,131,36,9,95,19,0.3936211322074767,0.6586427040007742,0.6586427040007742
centralizada,centralizada,nenhuma,j6035_1.sm,2,True,332,4.256410256410256,0.8399970113399519,763.0,0.0,87.0,58.33656513000293,14,2,0,0.2333333333333333,14.21196114146934,353.0,0.1652593913031244,0.0402605131486383,42,0,0,87,18,87,33,16,54,11,0.2570239140832174,0.7659648859265082,0.7659648859265082
centralizada,centralizada,nenhuma,j6035_1.sm,3,True,227,2.91025641025641,0.7822155684258383,737.0,0.0,148.0,57.19551457300713,10,3,0,0.1666666666666666,14.774742437970566,353.0,0.1620269534646094,0.0418547944418429,42,0,0,148,18,148,49,14,99,8,0.2433201962422982,0.794910294566222,0.794910294566222
centralizada,centralizada,nenhuma,j6035_1.sm,4,True,210,2.6923076923076925,0.782440705314857,761.0,0.0,126.0,85.59766117839028,19,1,0,0.3166666666666666,32.984261918408166,353.0,0.2424862922900574,0.0934398354629126,45,0,0,126,15,126,40,9,86,11,0.3530323246498424,0.7496468789669437,0.7496468789669437
centralizada,centralizada,nenhuma,j6035_1.sm,5,True,198,2.5384615384615383,0.7655641532386669,768.0,0.0,145.0,90.18176700284155,19,1,0,0.3166666666666666,31.49326670263023,353.0,0.2554724277700894,0.0892160529819553,46,0,0,145,14,145,46,7,99,15,0.3910769205246226,0.6863255838987572,0.6863255838987572
centralizada,centralizada,nenhuma,j6035_1.sm,6,True,199,2.551282051282051,0.8561910685762102,737.0,0.0,80.0,43.789170839615,11,1,0,0.1833333333333333,26.485953441109416,353.0,0.1240486426051416,0.0750310295782136,38,0,0,80,22,80,57,49,23,11,0.2436049793851584,0.7631789564580391,0.7631789564580391
centralizada,centralizada,nenhuma,j6035_1.sm,7,True,252,3.230769230769231,0.8124331113932098,746.0,0.0,103.0,69.22943887739106,13,1,0,0.2166666666666666,27.461016554998533,353.0,0.1961173905875101,0.0777932480311573,44,0,0,103,16,103,44,12,59,27,0.4310024134004245,0.5858494645010164,0.5858494645010164
centralizada,centralizada,nenhuma,j6035_1.sm,8,True,273,3.5,0.7390632968109387,791.0,0.0,199.0,80.27368753551748,17,1,0,0.2833333333333333,28.63225201361814,353.0,0.2274042139816359,0.0811111955060003,52,0,0,199,8,199,71,25,128,33,0.2724902104363956,0.5273323364698471,0.5273323364698471
centralizada,centralizada,nenhuma,j6035_1.sm,9,True,208,2.6666666666666665,0.8013087022244376,731.0,0.0,111.0,70.25765796719755,12,1,0,0.2,45.07273225598898,353.0,0.1990301925416361,0.1276847939263144,37,0,0,111,23,111,54,28,57,15,0.3512385487549321,0.6872143627230507,0.6872143627230507
centralizada,centralizada,nenhuma,j6035_1.sm,10,True,219,2.8076923076923075,0.7843693705999046,762.0,0.0,136.0,73.48107583191832,12,2,0,0.2,33.14310868245294,353.0,0.208161687909117,0.0938898262959006,44,0,0,136,16,136,48,23,88,27,0.4175993861121362,0.5820371027673271,0.5820371027673271
centralizada,centralizada,nenhuma,j6035_1.sm,11,True,266,3.41025641025641,0.8423321588313935,754.0,0.0,57.0,84.1338163867081,14,1,0,0.2333333333333333,30.641078202602813,353.0,0.2383394231918076,0.0868019212538323,41,0,0,57,19,57,18,4,39,13,0.486713896835989,0.7131697048371954,0.7131697048371954
centralizada,centralizada,nenhuma,j6038_1.sm,0,True,200,2.73972602739726,0.8024696666592255,668.0,0.0,93.0,71.43021855388217,16,0,0,0.2666666666666666,20.095403016530987,341.0,0.2094727816829389,0.0589308006349882,31,0,0,93,29,93,29,0,64,15,0.4857196752206667,0.6268507180531939,0.6268507180531939
centralizada,centralizada,nenhuma,j6038_1.sm,1,True,194,2.6575342465753424,0.8566800832385698,692.0,0.0,69.0,46.76945039270938,9,0,0,0.15,27.39351636324848,341.0,0.1371538134683559,0.0803328925608459,33,0,0,69,27,69,26,12,43,14,0.3936211322074767,0.6586427040007742,0.6586427040007742
centralizada,centralizada,nenhuma,j6038_1.sm,2,True,263,3.602739726027397,0.7909405257215719,724.0,0.0,84.0,107.36591748096056,15,3,0,0.25,39.852455478503934,341.0,0.3148560629940192,0.1168693709047036,41,0,0,84,19,84,49,37,35,5,0.2570239140832174,0.7659648859265082,0.7659648859265082
centralizada,centralizada,nenhuma,j6038_1.sm,3,True,187,2.5616438356164384,0.8169797870855678,680.0,0.0,98.0,54.333933775498615,9,2,0,0.15,20.182253921309968,341.0,0.1593370491950106,0.0591854953704104,31,0,0,98,29,98,47,22,51,4,0.2433201962422982,0.794910294566222,0.794910294566222
centralizada,centralizada,nenhuma,j6038_1.sm,4,True,178,2.4383561643835616,0.8497885134969616,652.0,0.0,89.0,26.249721129975203,5,3,0,0.0833333333333333,5.5,341.0,0.0769786543401032,0.0161290322580645,26,0,0,89,34,89,34,7,55,5,0.3530323246498424,0.7496468789669437,0.7496468789669437
centralizada,centralizada,nenhuma,j6038_1.sm,5,True,183,2.506849315068493,0.8210141446441065,702.0,0.0,112.0,41.04008010032912,6,3,0,0.1,7.390615369506916,341.0,0.1203521410566836,0.0216733588548589,38,0,0,112,22,112,53,25,59,12,0.3910769205246226,0.6863255838987572,0.6863255838987572
centralizada,centralizada,nenhuma,j6038_1.sm,6,True,171,2.3424657534246576,0.8407366817773012,688.0,0.0,81.0,49.3299419570717,10,3,0,0.1666666666666666,19.844705254631243,341.0,0.1446625863843745,0.0581956165824963,35,0,0,81,25,81,57,44,24,5,0.2436049793851584,0.7631789564580391,0.7631789564580391
